Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
8,Adam Shaheen (MIA),3,3,51,17,43,0,1,0,0,0,0,1,14.1,14.1,0.1%,2020,6
18,Adam Shaheen (MIA),1,2,7,7,7,0,1,0,0,0,0,1,7.7,7.7,0.1%,2020,12
19,Adam Shaheen (MIA),1,1,3,3,3,0,1,0,0,0,0,1,7.3,7.3,0.1%,2020,5
32,Adam Shaheen (MIA),2,3,26,13,16,0,0,0,0,0,0,1,4.6,4.6,0.1%,2020,14
37,Adam Shaheen (MIA),1,3,22,22,22,0,0,0,0,0,0,1,3.2,3.2,0.1%,2020,17
34,Adam Shaheen (MIA),1,1,19,19,19,0,0,0,0,0,0,1,2.9,2.9,0.1%,2020,10
44,Adam Shaheen (MIA),1,2,15,15,15,0,0,0,0,0,0,1,2.5,2.5,0.1%,2020,15
47,Adam Shaheen (MIA),1,2,4,4,4,0,0,0,0,0,0,1,1.4,1.4,0.1%,2020,2
60,Adam Shaheen (MIA),1,1,3,3,3,0,0,0,0,0,0,1,1.3,1.3,0.1%,2020,16
241,Adam Shaheen (MIA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,1
241,Adam Shaheen (MIA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,3
241,Adam Shaheen (MIA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,4
239,Adam Shaheen (MIA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,8
239,Adam Shaheen (MIA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,9
237,Adam Shaheen (MIA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,11
238,Adam Shaheen (MIA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
8,Adam Trautman (NO),3,3,39,13,29,0,1,0,0,0,0,1,12.9,12.9,3.2%,2020,9
31,Adam Trautman (NO),2,2,45,22.5,41,0,0,0,0,0,0,1,6.5,6.5,3.2%,2020,16
35,Adam Trautman (NO),3,3,9,3,5,0,0,0,0,0,0,1,3.9,3.9,3.2%,2020,13
42,Adam Trautman (NO),2,2,17,8.5,10,0,0,0,0,0,0,1,3.7,3.7,3.2%,2020,3
38,Adam Trautman (NO),1,1,19,19,19,0,0,0,0,0,0,1,2.9,2.9,3.2%,2020,11
34,Adam Trautman (NO),1,1,17,17,17,0,0,0,0,0,0,1,2.7,2.7,3.2%,2020,2
45,Adam Trautman (NO),1,1,12,12,12,0,0,0,0,0,0,1,2.2,2.2,3.2%,2020,14
39,Adam Trautman (NO),1,1,8,8,8,0,0,0,0,0,0,1,1.8,1.8,3.2%,2020,12
56,Adam Trautman (NO),1,1,5,5,5,0,0,0,0,0,0,1,1.5,1.5,3.2%,2020,17
60,Adam Trautman (NO),0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.2%,2020,1
68,Adam Trautman (NO),0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.2%,2020,4
69,Adam Trautman (NO),0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.2%,2020,7
72,Adam Trautman (NO),0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.2%,2020,8
65,Adam Trautman (NO),0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.2%,2020,10
69,Adam Trautman (NO),0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.2%,2020,15
7,Albert Okwuegbunam (DEN),7,7,60,8.6,17,0,0,0,0,0,0,1,13,13,54.7%,2020,7
15,Albert Okwuegbunam (DEN),1,1,9,9,9,0,1,0,0,0,0,1,7.9,7.9,54.7%,2020,8
23,Albert Okwuegbunam (DEN),2,6,45,22.5,27,0,0,0,0,0,0,1,6.5,6.5,54.7%,2020,6
42,Albert Okwuegbunam (DEN),1,1,7,7,7,0,0,0,0,0,0,1,1.7,1.7,54.7%,2020,9
130,Andrew Beck (DEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,1
121,Andrew Beck (DEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,2
127,Andrew Beck (DEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,3
128,Andrew Beck (DEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,4
123,Andrew Beck (DEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,6
121,Andrew Beck (DEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
124,Andrew Beck (DEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,14
125,Andrew Beck (DEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,15
131,Andrew Beck (DEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,16
129,Andrew Beck (DEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,17
226,Andrew DePaola (MIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,11
230,Andrew DePaola (MIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,12
227,Andrew DePaola (MIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
228,Andrew DePaola (MIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,14
230,Andrew DePaola (MIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,15
230,Andrew DePaola (MIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,16
231,Andrew DePaola (MIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,17
