Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Ryan Griffin (CHI),5,5,109,21.8,45,4,1,0,0,0,0,1,19.4,19.4,0.0%,2019,11
2,Travis Kelce (KC),7,10,92,13.1,31,3,1,0,0,0,0,1,18.7,18.7,100.0%,2019,11
3,Mark Andrews (BAL),4,4,75,18.8,51,4,1,0,0,0,0,1,15.5,15.5,99.3%,2019,11
4,Ross Dwelley (SF),4,5,14,3.5,5,0,2,0,0,0,0,1,15.4,15.4,0.0%,2019,11
5,Kyle Rudolph (TB),5,5,67,13.4,32,2,1,0,0,0,0,1,15.2,15.2,0.6%,2019,11
6,Zach Ertz (ARI),9,11,94,10.4,25,2,0,0,0,0,0,1,13.9,13.9,30.9%,2019,11
7,Cameron Brate (TB),10,14,73,7.3,12,0,0,0,0,0,0,1,12.3,12.3,1.5%,2019,11
8,Hunter Henry (NE),6,9,69,11.5,16,0,0,0,0,0,0,1,11.9,11.9,34.7%,2019,11
9,Dallas Goedert (PHI),3,6,36,12,21,1,1,0,0,0,0,1,11.1,11.1,91.9%,2019,11
10,Jared Cook (FA),2,2,33,16.5,30,2,1,0,0,0,0,1,10.3,10.3,0.0%,2019,11
11,Dawson Knox (BUF),2,3,32,16,23,1,1,0,0,0,0,1,10.2,10.2,79.9%,2019,11
12,Darren Waller (LV),5,7,78,15.6,32,3,0,1,-2,0,0,1,10.1,10.1,83.6%,2019,11
13,Irv Smith Jr. (MIN),3,3,20,6.7,10,0,1,0,0,0,0,1,9.5,9.5,12.8%,2019,11
14,Jeremy Sprinkle (FA),2,3,16,8,15,0,1,0,0,0,0,1,8.6,8.6,0.0%,2019,11
15,Daniel Brown (FA),1,1,20,20,20,1,1,0,0,0,0,1,8.5,8.5,0.0%,2019,11
16,Greg Olsen (FA),5,5,57,11.4,26,1,0,0,0,0,0,1,8.2,8.2,7.0%,2019,11
17,Foster Moreau (LV),2,2,8,4,6,0,1,0,0,0,0,1,7.8,7.8,21.2%,2019,11
18,Stephen Carlson (FA),1,1,8,8,8,0,1,0,0,0,0,1,7.3,7.3,0.0%,2019,11
19,Noah Fant (SEA),4,10,60,15,31,2,0,2,-7,0,0,1,7.3,7.3,33.6%,2019,11
20,Troy Fumagalli (FA),1,3,3,3,3,0,1,0,0,0,0,1,6.8,6.8,0.0%,2019,11
21,Benjamin Watson (FA),3,4,52,17.3,22,1,0,0,0,0,0,1,6.7,6.7,2.8%,2019,11
22,Jason Witten (FA),5,7,33,6.6,11,0,0,0,0,0,0,1,5.8,5.8,0.0%,2019,11
23,Vance McDonald (FA),3,7,33,11,22,1,0,0,0,0,0,1,4.8,4.8,0.0%,2019,11
24,Blake Jarwin (FA),2,2,38,19,23,1,0,0,0,0,0,1,4.8,4.8,4.0%,2019,11
25,Eric Ebron (FA),4,4,27,6.8,14,0,0,0,0,0,0,1,4.7,4.7,0.0%,2019,11
26,Tyler Conklin (NYJ),2,3,28,14,20,1,0,0,0,0,0,1,3.8,3.8,33.2%,2019,11
27,Mike Gesicki (MIA),4,6,18,4.5,10,0,0,0,0,0,0,1,3.8,3.8,34.9%,2019,11
28,Tyler Eifert (FA),3,4,21,7,18,0,0,0,0,0,0,1,3.6,3.6,0.0%,2019,11
29,Jaeden Graham (FA),2,2,23,11.5,12,0,0,0,0,0,0,1,3.3,3.3,0.0%,2019,11
30,Nick Boyle (BAL),2,3,20,10,13,0,0,0,0,0,0,1,3,3,0.0%,2019,11
31,Hayden Hurst (CIN),2,2,16,8,12,0,0,0,0,0,0,1,2.6,2.6,35.8%,2019,11
32,Gerald Everett (LAC),1,1,20,20,20,1,0,0,0,0,0,1,2.5,2.5,77.6%,2019,11
33,Darren Fells (FA),1,3,18,18,18,0,0,0,0,0,0,1,2.3,2.3,0.0%,2019,11
34,Jordan Akins (HOU),1,2,15,15,15,0,0,0,0,0,0,1,2,2,1.0%,2019,11
35,Josh Hill (FA),2,2,8,4,5,0,0,0,0,0,0,1,1.8,1.8,0.0%,2019,11
36,C.J. Uzomah (NYJ),2,5,5,2.5,3,0,0,0,0,0,0,1,1.5,1.5,0.4%,2019,11
37,Ben Koyack (FA),1,1,9,9,9,0,0,0,0,0,0,1,1.4,1.4,0.0%,2019,11
38,Matt LaCosse (FA),2,2,3,1.5,7,0,0,0,0,0,0,1,1.3,1.3,0.0%,2019,11
39,Virgil Green (FA),1,1,8,8,8,0,0,0,0,0,0,1,1.3,1.3,0.0%,2019,11
40,Ben Braunecker (FA),1,3,8,8,8,0,0,0,0,0,0,1,1.3,1.3,0.0%,2019,11
41,Nick Vannett (NYG),1,1,7,7,7,0,0,0,0,0,0,1,1.2,1.2,0.0%,2019,11
42,T.J. Hockenson (MIN),1,2,6,6,6,0,0,0,0,0,0,1,1.1,1.1,98.5%,2019,11
43,Tyler Kroft (SF),1,1,6,6,6,0,0,0,0,0,0,1,1.1,1.1,0.0%,2019,11
44,Josh Oliver (BAL),1,2,5,5,5,0,0,0,0,0,0,1,1,1,0.1%,2019,11
45,Darrell Daniels (FA),1,1,4,4,4,0,0,0,0,0,0,1,0.9,0.9,0.0%,2019,11
46,Hale Hentges (FA),1,3,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%,2019,11
47,J.J. Arcega-Whiteside (FA),1,1,29,29,29,1,0,0,0,0,0,1,0,0,0.0%,2019,11
48,Deon Yelder (FA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,11
49,Dalton Schultz (DAL),0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.4%,2019,11
50,Ian Thomas (CAR),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019,11
51,Durham Smythe (MIA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019,11
52,Tanner Hudson (CIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019,11
53,Trevon Wesco (CHI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,11
54,Matthew Orzech (LAR),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,11
55,Andrew Beck (DEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,11
56,Luke Stocker (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,11
57,Lee Smith (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,11
58,Charles Clay (FA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,11
59,Demetrius Harris (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,11
60,Jack Doyle (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0%,2019,11
61,Logan Thomas (WAS),0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.7%,2019,11
62,Jordan Matthews (SF),1,6,6,6,6,0,0,0,0,0,0,1,0,0,0.0%,2019,11
63,Derek Carrier (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,11
64,Garrett Celek (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,11
65,Levine Toilolo (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,11
66,Clark Harris (CIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,11
67,J.P. Holtz (NO),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,11
68,Zach Wood (NO),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,11
69,James Winchester (KC),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,11
70,Patrick Scales (CHI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,11
71,Jeff Driskel (HOU),0,0,0,0,0,0,0,8,51,1,0,1,0,0,5.1%,2019,11
72,Tyler Higbee (LAR),0,0,0,0,0,0,0,0,0,0,0,1,0,0,74.0%,2019,11
73,O.J. Howard (HOU),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.3%,2019,11
74,Taysom Hill (NO),1,1,2,2,2,0,0,1,2,0,0,1,0,0,49.2%,2019,11
75,Pharaoh Brown (CLE),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,11
76,Cethan Carter (MIA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,11
77,Mo Alie-Cox (IND),0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0%,2019,11
78,Ricky Seals-Jones (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,11
79,Johnny Mundt (MIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019,11
80,Kyle Nelson (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,11
81,Maxx Williams (ARI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,11
82,Clive Walford (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,11
83,Jesse James (CLE),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019,11
