Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Greg Olsen (FA),6,7,75,12.5,20,1,2,0,0,0,0,1,22.5,22.5,7.0%,2019,3
2,Austin Hooper (TEN),6,7,66,11,20,1,2,0,0,0,0,1,21.6,21.6,12.7%,2019,3
3,Jordan Akins (HOU),3,5,73,24.3,53,4,2,0,0,0,0,1,20.8,20.8,1.0%,2019,3
4,Darren Waller (LV),13,14,134,10.3,30,2,0,1,7,0,0,1,20.6,20.6,83.6%,2019,3
5,Evan Engram (JAC),6,8,113,18.8,75,4,1,0,0,0,0,1,20.3,20.3,85.1%,2019,3
6,Will Dissly (SEA),6,7,62,10.3,25,1,1,0,0,0,0,1,15.2,15.2,3.2%,2019,3
7,Dawson Knox (BUF),3,4,67,22.3,49,3,1,1,9,0,0,1,15.1,15.1,79.9%,2019,3
8,Darren Fells (FA),5,6,49,9.8,16,0,1,0,0,0,0,1,13.4,13.4,0.0%,2019,3
9,Travis Kelce (KC),7,8,89,12.7,21,2,0,0,0,0,0,1,12.4,12.4,100.0%,2019,3
10,Delanie Walker (FA),7,9,64,9.1,29,1,0,0,0,0,0,1,9.9,9.9,0.1%,2019,3
11,James O'Shaughnessy (MIN),2,3,18,9,11,0,1,0,0,0,0,1,8.8,8.8,0.0%,2019,3
12,George Kittle (SF),6,8,57,9.5,12,0,0,0,0,0,0,1,8.7,8.7,99.2%,2019,3
13,Zach Ertz (ARI),4,7,64,16,23,2,0,0,0,0,0,1,8.4,8.4,30.9%,2019,3
14,O.J. Howard (HOU),3,4,66,22,30,2,0,0,0,0,0,1,8.1,8.1,0.3%,2019,3
15,Nick Boyle (BAL),4,5,58,14.5,23,1,0,0,0,0,0,1,7.8,7.8,0.0%,2019,3
16,Irv Smith Jr. (MIN),3,3,60,20,26,2,0,0,0,0,0,1,7.5,7.5,12.8%,2019,3
17,Jason Witten (FA),3,4,54,18,33,2,0,0,0,0,0,1,6.9,6.9,0.0%,2019,3
18,Demetrius Harris (FA),1,2,2,2,2,0,1,0,0,0,0,1,6.7,6.7,0.0%,2019,3
19,Jack Doyle (FA),4,4,46,11.5,14,0,0,0,0,0,0,1,6.6,6.6,2.0%,2019,3
20,Eric Ebron (FA),3,4,47,15.7,30,2,0,0,0,0,0,1,6.2,6.2,0.0%,2019,3
21,Ryan Izzo (FA),1,1,41,41,41,3,0,0,0,0,0,1,4.6,4.6,0.0%,2019,3
22,Trey Burton (FA),4,4,20,5,11,0,0,0,0,0,0,1,4,4,0.0%,2019,3
23,Vernon Davis (FA),2,4,30,15,15,0,0,0,0,0,0,1,4,4,1.6%,2019,3
24,Mo Alie-Cox (IND),2,2,25,12.5,16,0,0,0,0,0,0,1,3.5,3.5,2.0%,2019,3
