Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Tyler Higbee (LAR),7,8,107,15.3,26,4,1,0,0,0,0,1,23.7,23.7,61.6%,2019,13
2,Jack Doyle (FA),6,11,73,12.2,21,1,1,0,0,0,0,1,19.3,19.3,2.2%,2019,13
3,Mike Gesicki (MIA),5,7,79,15.8,21,2,1,0,0,0,0,1,18.9,18.9,89.3%,2019,13
4,Jason Witten (FA),6,8,42,7,9,0,1,0,0,0,0,1,18.2,18.2,0.1%,2019,13
5,Darren Waller (LV),7,9,100,14.3,24,1,0,0,0,0,0,1,17,17,98.4%,2019,13
6,Kyle Rudolph (FA),4,6,50,12.5,19,0,1,0,0,0,0,1,15,15,0.1%,2019,13
7,Jaeden Graham (FA),4,4,41,10.3,23,1,1,0,0,0,0,1,14.1,14.1,0.0%,2019,13
8,Travis Kelce (KC),5,9,90,18,47,1,0,0,0,0,0,1,14,14,99.9%,2019,13
9,Mark Andrews (BAL),3,6,50,16.7,20,1,1,0,0,0,0,1,14,14,99.8%,2019,13
10,Kaden Smith (FA),6,8,70,11.7,32,1,0,0,0,0,0,1,13,13,0.1%,2019,13
11,Dallas Goedert (PHI),6,7,66,11,24,1,0,0,0,0,0,1,12.6,12.6,92.9%,2019,13
12,Jared Cook (FA),3,6,85,28.3,40,2,0,0,0,0,0,1,11.5,11.5,0.9%,2019,13
13,O.J. Howard (BUF),5,6,61,12.2,25,2,0,0,0,0,0,1,11.1,11.1,3.6%,2019,13
14,Jacob Hollister (LV),6,8,44,7.3,16,0,0,0,0,0,0,1,10.4,10.4,0.0%,2019,13
15,Darren Fells (FA),2,3,23,11.5,13,0,1,0,0,0,0,1,10.3,10.3,0.0%,2019,13
16,C.J. Uzomah (NYJ),5,6,51,10.2,16,0,0,0,0,0,0,1,10.1,10.1,5.1%,2019,13
17,Derek Carrier (FA),2,2,10,5,6,0,1,0,0,0,0,1,9,9,0.0%,2019,13
18,Jesper Horsted (CHI),1,1,18,18,18,0,1,0,0,0,0,1,8.8,8.8,0.1%,2019,13
19,Ryan Griffin (CHI),5,7,30,6,9,0,0,0,0,0,0,1,8,8,0.1%,2019,13
20,T.J. Hockenson (DET),6,11,18,3,9,0,0,0,0,0,0,1,7.8,7.8,94.4%,2019,13
21,Marcedes Lewis (GB),1,2,1,1,1,0,1,0,0,0,0,1,7.1,7.1,0.6%,2019,13
22,Ian Thomas (CAR),4,4,24,6,13,0,0,0,0,0,0,1,6.4,6.4,0.2%,2019,13
23,Jeremy Sprinkle (DAL),2,4,36,18,23,1,0,0,0,0,0,1,5.6,5.6,0.1%,2019,13
24,Zach Ertz (ARI),3,6,24,8,12,0,0,0,0,0,0,1,5.4,5.4,92.6%,2019,13
25,Anthony Firkser (ATL),3,4,22,7.3,13,0,0,0,0,0,0,1,5.2,5.2,0.7%,2019,13
26,Greg Olsen (FA),3,3,22,7.3,8,0,0,0,0,0,0,1,5.2,5.2,7.0%,2019,13
27,Vance McDonald (FA),3,3,21,7,12,0,0,0,0,0,0,1,5.1,5.1,0.0%,2019,13
28,Hayden Hurst (CIN),3,4,21,7,10,0,0,0,0,0,0,1,5.1,5.1,6.9%,2019,13
29,Charles Clay (FA),2,2,29,14.5,23,1,0,0,0,0,0,1,4.9,4.9,0.0%,2019,13
30,Stephen Carlson (FA),2,2,28,14,21,1,0,0,0,0,0,1,4.8,4.8,0.0%,2019,13
31,Dawson Knox (BUF),3,4,17,5.7,9,0,0,0,0,0,0,1,4.7,4.7,88.8%,2019,13
32,Jeff Heuerman (FA),3,5,15,5,7,0,0,0,0,0,0,1,4.5,4.5,0.0%,2019,13
33,Matt LaCosse (FA),1,2,24,24,24,1,0,0,0,0,0,1,3.4,3.4,0.0%,2019,13
34,George Kittle (SF),2,4,17,8.5,13,0,0,1,-3,0,0,1,3.4,3.4,99.3%,2019,13
35,Durham Smythe (MIA),2,3,13,6.5,7,0,0,0,0,0,0,1,3.3,3.3,0.1%,2019,13
